FraseID,Algoritmo,Resultado
329,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8669, ""1"": 0.1331}}}"
329,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5302, ""1"": 0.4698}}}"
330,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2258, ""1"": 0.7742}}}"
330,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4773, ""1"": 0.5227}}}"
331,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2374, ""1"": 0.7626}}}"
331,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4012, ""1"": 0.5988}}}"
332,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6173, ""1"": 0.3827}}}"
332,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3322, ""1"": 0.6678}}}"
333,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0786, ""1"": 0.9214}}}"
333,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3421, ""1"": 0.6579}}}"
334,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.9484, ""1"": 0.0516}}}"
334,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7115, ""1"": 0.2885}}}"
335,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2528, ""1"": 0.7472}}}"
335,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3725, ""1"": 0.6275}}}"
336,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5108, ""1"": 0.4892}}}"
336,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.519, ""1"": 0.481}}}"
337,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6121, ""1"": 0.3879}}}"
337,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4514, ""1"": 0.5486}}}"
338,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8127, ""1"": 0.1873}}}"
338,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5045, ""1"": 0.4955}}}"
339,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6799, ""1"": 0.3201}}}"
339,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4579, ""1"": 0.5421}}}"
340,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6446, ""1"": 0.3554}}}"
340,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5613, ""1"": 0.4387}}}"
341,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4432, ""1"": 0.5568}}}"
341,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4979, ""1"": 0.5021}}}"
342,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0671, ""1"": 0.9329}}}"
342,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2666, ""1"": 0.7334}}}"
343,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7171, ""1"": 0.2829}}}"
343,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4844, ""1"": 0.5156}}}"
344,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7641, ""1"": 0.2359}}}"
344,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6198, ""1"": 0.3802}}}"
345,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2876, ""1"": 0.7124}}}"
345,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5018, ""1"": 0.4982}}}"
346,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1624, ""1"": 0.8376}}}"
346,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5067, ""1"": 0.4933}}}"
347,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.661, ""1"": 0.339}}}"
347,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4797, ""1"": 0.5203}}}"
348,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7949, ""1"": 0.2051}}}"
348,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5342, ""1"": 0.4658}}}"
349,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6835, ""1"": 0.3165}}}"
349,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4585, ""1"": 0.5415}}}"
350,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3417, ""1"": 0.6583}}}"
350,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3955, ""1"": 0.6045}}}"
351,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0518, ""1"": 0.9482}}}"
351,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4013, ""1"": 0.5987}}}"
352,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3078, ""1"": 0.6922}}}"
352,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3889, ""1"": 0.6111}}}"
353,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8259, ""1"": 0.1741}}}"
353,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5561, ""1"": 0.4439}}}"
354,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4497, ""1"": 0.5503}}}"
354,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4092, ""1"": 0.5908}}}"
355,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1456, ""1"": 0.8544}}}"
355,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3983, ""1"": 0.6017}}}"
356,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4078, ""1"": 0.5922}}}"
356,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4339, ""1"": 0.5661}}}"
357,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5412, ""1"": 0.4588}}}"
357,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3959, ""1"": 0.6041}}}"
358,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3102, ""1"": 0.6898}}}"
358,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4357, ""1"": 0.5643}}}"
359,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7365, ""1"": 0.2635}}}"
359,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5255, ""1"": 0.4745}}}"
360,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5438, ""1"": 0.4562}}}"
360,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5423, ""1"": 0.4577}}}"
361,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2476, ""1"": 0.7524}}}"
361,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4733, ""1"": 0.5267}}}"
362,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3598, ""1"": 0.6402}}}"
362,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3494, ""1"": 0.6506}}}"
363,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0638, ""1"": 0.9362}}}"
363,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.378, ""1"": 0.622}}}"
364,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5666, ""1"": 0.4334}}}"
364,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.496, ""1"": 0.504}}}"
365,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4252, ""1"": 0.5748}}}"
365,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.443, ""1"": 0.557}}}"
366,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2302, ""1"": 0.7698}}}"
366,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.392, ""1"": 0.608}}}"
367,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2506, ""1"": 0.7494}}}"
367,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5004, ""1"": 0.4996}}}"
368,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2708, ""1"": 0.7292}}}"
368,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4108, ""1"": 0.5892}}}"
369,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5447, ""1"": 0.4553}}}"
369,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4885, ""1"": 0.5115}}}"
370,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6736, ""1"": 0.3264}}}"
370,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5144, ""1"": 0.4856}}}"
371,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2275, ""1"": 0.7725}}}"
371,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5896, ""1"": 0.4104}}}"
372,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8415, ""1"": 0.1585}}}"
372,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4156, ""1"": 0.5844}}}"
373,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0885, ""1"": 0.9115}}}"
373,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3611, ""1"": 0.6389}}}"
374,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.928, ""1"": 0.072}}}"
374,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6476, ""1"": 0.3524}}}"
375,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1787, ""1"": 0.8213}}}"
375,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4694, ""1"": 0.5306}}}"
376,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0065, ""1"": 0.9935}}}"
376,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4002, ""1"": 0.5998}}}"
377,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1454, ""1"": 0.8546}}}"
377,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4854, ""1"": 0.5146}}}"
378,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7558, ""1"": 0.2442}}}"
378,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.547, ""1"": 0.453}}}"
379,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4821, ""1"": 0.5179}}}"
379,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5686, ""1"": 0.4314}}}"
380,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.325, ""1"": 0.675}}}"
380,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3816, ""1"": 0.6184}}}"
381,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.147, ""1"": 0.853}}}"
381,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5001, ""1"": 0.4999}}}"
382,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4879, ""1"": 0.5121}}}"
382,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4788, ""1"": 0.5212}}}"
383,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8675, ""1"": 0.1325}}}"
383,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5684, ""1"": 0.4316}}}"
384,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4412, ""1"": 0.5588}}}"
384,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4725, ""1"": 0.5275}}}"
385,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2991, ""1"": 0.7009}}}"
385,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4958, ""1"": 0.5042}}}"
386,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0493, ""1"": 0.9507}}}"
386,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3744, ""1"": 0.6256}}}"
387,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4242, ""1"": 0.5758}}}"
387,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4582, ""1"": 0.5418}}}"
388,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6376, ""1"": 0.3624}}}"
388,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4793, ""1"": 0.5207}}}"
389,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1892, ""1"": 0.8108}}}"
389,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4858, ""1"": 0.5142}}}"
390,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3519, ""1"": 0.6481}}}"
390,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4562, ""1"": 0.5438}}}"
391,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4446, ""1"": 0.5554}}}"
391,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5343, ""1"": 0.4657}}}"
392,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2553, ""1"": 0.7447}}}"
392,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4538, ""1"": 0.5462}}}"
393,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0777, ""1"": 0.9223}}}"
393,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4531, ""1"": 0.5469}}}"
394,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1685, ""1"": 0.8315}}}"
394,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4824, ""1"": 0.5176}}}"
395,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0515, ""1"": 0.9485}}}"
395,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4644, ""1"": 0.5356}}}"
396,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3776, ""1"": 0.6224}}}"
396,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4677, ""1"": 0.5323}}}"
397,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.153, ""1"": 0.847}}}"
397,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2741, ""1"": 0.7259}}}"
398,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4346, ""1"": 0.5654}}}"
398,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4709, ""1"": 0.5291}}}"
399,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.466, ""1"": 0.534}}}"
399,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.515, ""1"": 0.485}}}"
400,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2942, ""1"": 0.7058}}}"
400,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5435, ""1"": 0.4565}}}"
401,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0829, ""1"": 0.9171}}}"
401,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4233, ""1"": 0.5767}}}"
402,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1327, ""1"": 0.8673}}}"
402,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3189, ""1"": 0.6811}}}"
403,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6376, ""1"": 0.3624}}}"
403,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4796, ""1"": 0.5204}}}"
404,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3983, ""1"": 0.6017}}}"
404,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4465, ""1"": 0.5535}}}"
405,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0207, ""1"": 0.9793}}}"
405,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3647, ""1"": 0.6353}}}"
406,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.528, ""1"": 0.472}}}"
406,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4527, ""1"": 0.5473}}}"
407,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6432, ""1"": 0.3568}}}"
407,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5527, ""1"": 0.4473}}}"
408,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7614, ""1"": 0.2386}}}"
408,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5739, ""1"": 0.4261}}}"
409,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1205, ""1"": 0.8795}}}"
409,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4728, ""1"": 0.5272}}}"
410,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5562, ""1"": 0.4438}}}"
410,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5204, ""1"": 0.4796}}}"
411,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4683, ""1"": 0.5317}}}"
411,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5267, ""1"": 0.4733}}}"
412,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.9746, ""1"": 0.0254}}}"
412,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4443, ""1"": 0.5557}}}"
413,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0245, ""1"": 0.9755}}}"
413,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4306, ""1"": 0.5694}}}"
414,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2358, ""1"": 0.7642}}}"
414,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4934, ""1"": 0.5066}}}"
415,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4769, ""1"": 0.5231}}}"
415,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6034, ""1"": 0.3966}}}"
416,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.229, ""1"": 0.771}}}"
416,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3919, ""1"": 0.6081}}}"
417,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2853, ""1"": 0.7147}}}"
417,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3733, ""1"": 0.6267}}}"
418,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2547, ""1"": 0.7453}}}"
418,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5533, ""1"": 0.4467}}}"
419,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1975, ""1"": 0.8025}}}"
419,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4391, ""1"": 0.5609}}}"
420,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6173, ""1"": 0.3827}}}"
420,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.656, ""1"": 0.344}}}"
421,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4633, ""1"": 0.5367}}}"
421,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5016, ""1"": 0.4984}}}"
422,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4244, ""1"": 0.5756}}}"
422,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4624, ""1"": 0.5376}}}"
423,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1922, ""1"": 0.8078}}}"
423,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4382, ""1"": 0.5618}}}"
424,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0912, ""1"": 0.9088}}}"
424,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4, ""1"": 0.6}}}"
425,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0689, ""1"": 0.9311}}}"
425,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5475, ""1"": 0.4525}}}"
426,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6223, ""1"": 0.3777}}}"
426,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4832, ""1"": 0.5168}}}"
427,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5008, ""1"": 0.4993}}}"
427,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4878, ""1"": 0.5122}}}"
428,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4661, ""1"": 0.5339}}}"
428,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3934, ""1"": 0.6066}}}"
429,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5462, ""1"": 0.4538}}}"
429,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4667, ""1"": 0.5333}}}"
430,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5427, ""1"": 0.4573}}}"
430,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4772, ""1"": 0.5228}}}"
431,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5029, ""1"": 0.4971}}}"
431,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4945, ""1"": 0.5055}}}"
432,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6925, ""1"": 0.3075}}}"
432,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5482, ""1"": 0.4518}}}"
433,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1868, ""1"": 0.8132}}}"
433,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3665, ""1"": 0.6335}}}"
434,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4298, ""1"": 0.5702}}}"
434,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5272, ""1"": 0.4728}}}"
435,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5786, ""1"": 0.4214}}}"
435,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4454, ""1"": 0.5546}}}"
436,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5296, ""1"": 0.4704}}}"
436,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5498, ""1"": 0.4502}}}"
437,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4478, ""1"": 0.5522}}}"
437,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4834, ""1"": 0.5166}}}"
