FraseID,Algoritmo,Resultado
329,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5189, ""1"": 0.4811}}}"
329,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5309, ""1"": 0.4691}}}"
330,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6561, ""1"": 0.3439}}}"
330,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5586, ""1"": 0.4414}}}"
331,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2271, ""1"": 0.7729}}}"
331,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4811, ""1"": 0.5189}}}"
332,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.279, ""1"": 0.721}}}"
332,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5927, ""1"": 0.4073}}}"
333,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5538, ""1"": 0.4462}}}"
333,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5222, ""1"": 0.4778}}}"
334,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4855, ""1"": 0.5145}}}"
334,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4371, ""1"": 0.5629}}}"
335,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.469, ""1"": 0.531}}}"
335,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4493, ""1"": 0.5507}}}"
336,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4789, ""1"": 0.5211}}}"
336,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5188, ""1"": 0.4812}}}"
337,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5151, ""1"": 0.4849}}}"
337,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5683, ""1"": 0.4317}}}"
338,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4396, ""1"": 0.5604}}}"
338,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5333, ""1"": 0.4667}}}"
339,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8779, ""1"": 0.1221}}}"
339,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4711, ""1"": 0.5289}}}"
340,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5008, ""1"": 0.4993}}}"
340,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4878, ""1"": 0.5122}}}"
341,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8726, ""1"": 0.1274}}}"
341,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5614, ""1"": 0.4386}}}"
342,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0889, ""1"": 0.9111}}}"
342,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5143, ""1"": 0.4857}}}"
343,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2355, ""1"": 0.7645}}}"
343,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4706, ""1"": 0.5294}}}"
344,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2648, ""1"": 0.7352}}}"
344,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3895, ""1"": 0.6105}}}"
345,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4276, ""1"": 0.5724}}}"
345,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5967, ""1"": 0.4033}}}"
346,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5203, ""1"": 0.4797}}}"
346,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4421, ""1"": 0.5579}}}"
347,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7987, ""1"": 0.2013}}}"
347,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4137, ""1"": 0.5863}}}"
348,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4359, ""1"": 0.5641}}}"
348,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3571, ""1"": 0.6429}}}"
349,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1222, ""1"": 0.8778}}}"
349,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4522, ""1"": 0.5478}}}"
350,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2056, ""1"": 0.7944}}}"
350,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5685, ""1"": 0.4315}}}"
351,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3474, ""1"": 0.6526}}}"
351,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4106, ""1"": 0.5894}}}"
352,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2442, ""1"": 0.7558}}}"
352,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3899, ""1"": 0.6101}}}"
353,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1501, ""1"": 0.8499}}}"
353,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5488, ""1"": 0.4512}}}"
354,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4855, ""1"": 0.5145}}}"
354,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.499, ""1"": 0.501}}}"
355,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5914, ""1"": 0.4086}}}"
355,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4549, ""1"": 0.5451}}}"
356,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6118, ""1"": 0.3882}}}"
356,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4782, ""1"": 0.5218}}}"
357,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1746, ""1"": 0.8254}}}"
357,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.439, ""1"": 0.561}}}"
358,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4279, ""1"": 0.5721}}}"
358,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4926, ""1"": 0.5074}}}"
359,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8358, ""1"": 0.1642}}}"
359,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5023, ""1"": 0.4977}}}"
360,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.448, ""1"": 0.552}}}"
360,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5355, ""1"": 0.4645}}}"
361,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1259, ""1"": 0.8741}}}"
361,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.521, ""1"": 0.479}}}"
362,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1612, ""1"": 0.8388}}}"
362,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4378, ""1"": 0.5622}}}"
363,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3951, ""1"": 0.6049}}}"
363,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4975, ""1"": 0.5025}}}"
364,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6286, ""1"": 0.3714}}}"
364,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4994, ""1"": 0.5006}}}"
365,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6784, ""1"": 0.3216}}}"
365,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4501, ""1"": 0.5499}}}"
366,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2108, ""1"": 0.7892}}}"
366,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3881, ""1"": 0.6119}}}"
367,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4084, ""1"": 0.5916}}}"
367,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4687, ""1"": 0.5313}}}"
368,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2778, ""1"": 0.7222}}}"
368,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3697, ""1"": 0.6303}}}"
369,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4468, ""1"": 0.5532}}}"
369,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5794, ""1"": 0.4206}}}"
370,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6012, ""1"": 0.3988}}}"
370,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4512, ""1"": 0.5488}}}"
371,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3408, ""1"": 0.6592}}}"
371,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4613, ""1"": 0.5387}}}"
372,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3419, ""1"": 0.6581}}}"
372,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4321, ""1"": 0.5679}}}"
373,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.751, ""1"": 0.249}}}"
373,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5064, ""1"": 0.4936}}}"
374,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3323, ""1"": 0.6677}}}"
374,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4952, ""1"": 0.5048}}}"
375,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0115, ""1"": 0.9885}}}"
375,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3265, ""1"": 0.6735}}}"
376,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8126, ""1"": 0.1874}}}"
376,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5529, ""1"": 0.4471}}}"
377,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1467, ""1"": 0.8533}}}"
377,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4353, ""1"": 0.5647}}}"
378,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2713, ""1"": 0.7287}}}"
378,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5, ""1"": 0.5}}}"
379,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2589, ""1"": 0.7411}}}"
379,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4989, ""1"": 0.5011}}}"
380,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0652, ""1"": 0.9348}}}"
380,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4252, ""1"": 0.5748}}}"
381,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4187, ""1"": 0.5813}}}"
381,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4929, ""1"": 0.5071}}}"
382,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3142, ""1"": 0.6858}}}"
382,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5187, ""1"": 0.4813}}}"
383,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0115, ""1"": 0.9885}}}"
383,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4533, ""1"": 0.5467}}}"
384,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2735, ""1"": 0.7265}}}"
384,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5461, ""1"": 0.4539}}}"
385,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5643, ""1"": 0.4357}}}"
385,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4433, ""1"": 0.5567}}}"
386,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1882, ""1"": 0.8118}}}"
386,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5906, ""1"": 0.4094}}}"
387,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3989, ""1"": 0.6011}}}"
387,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4468, ""1"": 0.5532}}}"
388,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7761, ""1"": 0.2239}}}"
388,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4384, ""1"": 0.5616}}}"
389,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3877, ""1"": 0.6123}}}"
389,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4759, ""1"": 0.5241}}}"
390,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2085, ""1"": 0.7915}}}"
390,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3831, ""1"": 0.6169}}}"
391,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1852, ""1"": 0.8148}}}"
391,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4327, ""1"": 0.5673}}}"
392,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6249, ""1"": 0.3751}}}"
392,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5629, ""1"": 0.4371}}}"
393,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1923, ""1"": 0.8077}}}"
393,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4122, ""1"": 0.5878}}}"
394,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0383, ""1"": 0.9617}}}"
394,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4375, ""1"": 0.5625}}}"
395,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5339, ""1"": 0.4661}}}"
395,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4777, ""1"": 0.5223}}}"
396,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4701, ""1"": 0.5299}}}"
396,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5075, ""1"": 0.4925}}}"
397,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7394, ""1"": 0.2606}}}"
397,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4602, ""1"": 0.5398}}}"
398,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0764, ""1"": 0.9236}}}"
398,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3273, ""1"": 0.6727}}}"
399,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0711, ""1"": 0.9289}}}"
399,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5145, ""1"": 0.4855}}}"
400,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3684, ""1"": 0.6316}}}"
400,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5068, ""1"": 0.4932}}}"
401,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1214, ""1"": 0.8786}}}"
401,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3553, ""1"": 0.6447}}}"
402,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5008, ""1"": 0.4993}}}"
402,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4878, ""1"": 0.5122}}}"
403,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.567, ""1"": 0.433}}}"
403,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4517, ""1"": 0.5483}}}"
404,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3647, ""1"": 0.6353}}}"
404,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4688, ""1"": 0.5312}}}"
405,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1263, ""1"": 0.8737}}}"
405,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5122, ""1"": 0.4878}}}"
406,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5027, ""1"": 0.4973}}}"
406,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5257, ""1"": 0.4743}}}"
407,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5814, ""1"": 0.4186}}}"
407,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4601, ""1"": 0.5399}}}"
408,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.8591, ""1"": 0.1409}}}"
408,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5336, ""1"": 0.4664}}}"
409,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3499, ""1"": 0.6501}}}"
409,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.618, ""1"": 0.382}}}"
410,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0656, ""1"": 0.9344}}}"
410,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3853, ""1"": 0.6147}}}"
411,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.511, ""1"": 0.489}}}"
411,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5368, ""1"": 0.4632}}}"
412,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4654, ""1"": 0.5346}}}"
412,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5864, ""1"": 0.4136}}}"
413,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0986, ""1"": 0.9014}}}"
413,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4501, ""1"": 0.5499}}}"
414,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.9584, ""1"": 0.0416}}}"
414,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4993, ""1"": 0.5007}}}"
415,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.1545, ""1"": 0.8455}}}"
415,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4145, ""1"": 0.5855}}}"
416,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3182, ""1"": 0.6818}}}"
416,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4272, ""1"": 0.5728}}}"
417,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5788, ""1"": 0.4212}}}"
417,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4795, ""1"": 0.5205}}}"
418,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0998, ""1"": 0.9002}}}"
418,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5308, ""1"": 0.4692}}}"
419,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0992, ""1"": 0.9008}}}"
419,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4714, ""1"": 0.5286}}}"
420,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2436, ""1"": 0.7564}}}"
420,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4811, ""1"": 0.5189}}}"
421,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6787, ""1"": 0.3213}}}"
421,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4351, ""1"": 0.5649}}}"
422,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4977, ""1"": 0.5023}}}"
422,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4586, ""1"": 0.5414}}}"
423,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5103, ""1"": 0.4897}}}"
423,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4744, ""1"": 0.5256}}}"
424,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5245, ""1"": 0.4755}}}"
424,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3933, ""1"": 0.6067}}}"
425,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0096, ""1"": 0.9904}}}"
425,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4011, ""1"": 0.5989}}}"
426,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0887, ""1"": 0.9113}}}"
426,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.421, ""1"": 0.579}}}"
427,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5395, ""1"": 0.4605}}}"
427,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5486, ""1"": 0.4514}}}"
428,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6167, ""1"": 0.3833}}}"
428,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4969, ""1"": 0.5031}}}"
429,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5355, ""1"": 0.4645}}}"
429,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5188, ""1"": 0.4812}}}"
430,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.047, ""1"": 0.953}}}"
430,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.504, ""1"": 0.496}}}"
431,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.2114, ""1"": 0.7886}}}"
431,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4613, ""1"": 0.5387}}}"
432,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0462, ""1"": 0.9538}}}"
432,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.3943, ""1"": 0.6057}}}"
433,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4051, ""1"": 0.5949}}}"
433,SVM,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.5667, ""1"": 0.4333}}}"
434,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0088, ""1"": 0.9912}}}"
434,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.315, ""1"": 0.685}}}"
435,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.7848, ""1"": 0.2152}}}"
435,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4734, ""1"": 0.5266}}}"
436,NAIVE BAYES,"{""resultado"": {""etiqueta"": 0, ""probabilidades"": {""0"": 0.6981, ""1"": 0.3019}}}"
436,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4451, ""1"": 0.5549}}}"
437,NAIVE BAYES,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.0622, ""1"": 0.9378}}}"
437,SVM,"{""resultado"": {""etiqueta"": 1, ""probabilidades"": {""0"": 0.4779, ""1"": 0.5221}}}"
